11.257: [GC (Allocation Failure) 41089K->337K(82432K), 0.0002020 secs]
11.279: [GC (Allocation Failure) 39673K->337K(81088K), 0.0002200 secs]
11.300: [GC (Allocation Failure) 38305K->337K(79808K), 0.0002040 secs]
11.408: [GC (Allocation Failure) 37031K->337K(78592K), 0.0002170 secs]
11.428: [GC (Allocation Failure) 35810K->337K(77376K), 0.0002010 secs]
11.449: [GC (Allocation Failure) 34638K->337K(76224K), 0.0002730 secs]
11.464: [GC (Allocation Failure) 33465K->337K(75136K), 0.0002070 secs]
11.482: [GC (Allocation Failure) 32391K->337K(74112K), 0.0002160 secs]
11.495: [GC (Allocation Failure) 31365K->337K(80320K), 0.0002060 secs]
11.516: [GC (Allocation Failure) 37572K->337K(79040K), 0.0002030 secs]
11.534: [GC (Allocation Failure) 36298K->337K(86272K), 0.0003220 secs]
11.614: [GC (Allocation Failure) 43531K->337K(84736K), 0.0002180 secs]
11.636: [GC (Allocation Failure) 41968K->337K(83264K), 0.0002160 secs]
11.654: [GC (Allocation Failure) 40503K->337K(81856K), 0.0002310 secs]
11.671: [GC (Allocation Failure) 39086K->337K(80512K), 0.0002040 secs]
11.691: [GC (Allocation Failure) 37768K->337K(79232K), 0.0002040 secs]
11.707: [GC (Allocation Failure) 36494K->337K(78016K), 0.0002160 secs]
11.787: [GC (Allocation Failure) 35273K->337K(76864K), 0.0002150 secs]
11.806: [GC (Allocation Failure) 34100K->337K(75776K), 0.0002050 secs]
11.825: [GC (Allocation Failure) 33026K->337K(74688K), 0.0002160 secs]
11.876: [GC (Allocation Failure) 31951K->337K(73664K), 0.0002180 secs]
11.975: [GC (Allocation Failure) 30925K->337K(72704K), 0.0002280 secs]
11.992: [GC (Allocation Failure) 29949K->337K(71808K), 0.0002040 secs]
12.005: [GC (Allocation Failure) 29069K->337K(70912K), 0.0002060 secs]
12.031: [GC (Allocation Failure) 28141K->337K(70080K), 0.0002260 secs]
12.047: [GC (Allocation Failure) 27311K->337K(75520K), 0.0002730 secs]
12.062: [GC (Allocation Failure) 32782K->337K(82048K), 0.0002300 secs]
12.079: [GC (Allocation Failure) 39282K->337K(89856K), 0.0002050 secs]
12.099: [GC (Allocation Failure) 47097K->337K(99264K), 0.0002040 secs]
12.128: [GC (Allocation Failure) 56528K->337K(97088K), 0.0002240 secs]
12.243: [GC (Allocation Failure) 54330K->337K(95040K), 0.0002100 secs]
12.286: [GC (Allocation Failure) 52278K->337K(93120K), 0.0002200 secs]
12.312: [GC (Allocation Failure) 50373K->337K(91264K), 0.0002170 secs]
12.344: [GC (Allocation Failure) 48513K->337K(89472K), 0.0002090 secs]
12.369: [GC (Allocation Failure) 46706K->337K(87808K), 0.0002090 secs]
12.393: [GC (Allocation Failure) 45045K->337K(86208K), 0.0002120 secs]
12.412: [GC (Allocation Failure) 43433K->337K(84672K), 0.0002040 secs]
12.538: [GC (Allocation Failure) 41919K->337K(83200K), 0.0002180 secs]
12.555: [GC (Allocation Failure) 40454K->337K(81792K), 0.0002150 secs]
12.591: [GC (Allocation Failure) 39038K->337K(80448K), 0.0002130 secs]
12.607: [GC (Allocation Failure) 37670K->337K(79168K), 0.0002050 secs]
12.639: [GC (Allocation Failure) 36396K->337K(77952K), 0.0002240 secs]
12.658: [GC (Allocation Failure) 35175K->337K(76800K), 0.0002130 secs]
12.688: [GC (Allocation Failure) 34051K->337K(75712K), 0.0002090 secs]
12.703: [GC (Allocation Failure) 32977K->337K(74624K), 0.0002030 secs]
12.833: [GC (Allocation Failure) 31854K->337K(73600K), 0.0002200 secs]
12.887: [GC (Allocation Failure) 30828K->337K(72640K), 0.0002230 secs]
12.905: [GC (Allocation Failure) 29900K->337K(71744K), 0.0002180 secs]
12.918: [GC (Allocation Failure) 28972K->337K(70848K), 0.0002060 secs]
12.982: [GC (Allocation Failure) 28093K->337K(70016K), 0.0002270 secs]
12.994: [GC (Allocation Failure) 27262K->337K(69184K), 0.0002070 secs]
13.078: [GC (Allocation Failure) 26432K->337K(68416K), 0.0002150 secs]
13.090: [GC (Allocation Failure) 25650K->337K(67648K), 0.0002200 secs]
13.131: [GC (Allocation Failure) 24865K->337K(66944K), 0.0002070 secs]
13.184: [GC (Allocation Failure) 24181K->337K(66240K), 0.0002270 secs]
13.195: [GC (Allocation Failure) 23497K->337K(65600K), 0.0002190 secs]
13.205: [GC (Allocation Failure) 22862K->337K(70144K), 0.0002070 secs]
13.236: [GC (Allocation Failure) 27409K->337K(75584K), 0.0002240 secs]
13.255: [GC (Allocation Failure) 32830K->337K(82112K), 0.0002260 secs]
13.291: [GC (Allocation Failure) 39331K->337K(80768K), 0.0002250 secs]
